filename,Style no.,Color code,new_string,full_match
5711855546593,123500,532
5711855553607,128890,662
5711855553607,128890,662
5711855553607,128890,662
5711855517753,126490,873
5711855517753,126490,873
5711855546852,123590,661
5711855546852,123590,661
5711855547538,131731,661
5711855515582,128740,801
5711855515582,128740,801
5711855516787,130090,387
5711855516787,130090,387
5711855462015,131390,406
